event_timestamp,channel,messagetype,eventID,process_group,marketRoleCode,event_count
2025-07-12T00:00:00.000Z,GUI,Process Message,ETS.LST.GUI,Other GUI events,DSO,2
2025-07-12T00:00:00.000Z,GUI,Process Message,List Exchange Point,Other GUI events,DSO,1
2025-07-12T00:00:00.000Z,GUI,Process Message,Retrieve Exchange Point,Other GUI events,DSO,1
2025-07-12T00:00:00.000Z,GUI,Process Message,Retrieve Time Series,Other GUI events,DSO,1
2025-07-12T00:00:00.000Z,GUI,Process Message,ETS.LST.GUI,Other GUI events,THP,40
2025-07-12T00:00:00.000Z,GUI,Process Message,Retrieve Accounting Point,Other GUI events,THP,20
2025-07-12T00:00:00.000Z,GUI,Process Message,Retrieve Time Series,Other GUI events,THP,20
2025-07-12T00:00:00.000Z,GUI,Process Message,Search Accounting Point,Other GUI events,THP,20
2025-07-13T00:00:00.000Z,B2B,F01,DH-111-1,DH-100,DDQ,2049
2025-07-13T00:00:00.000Z,B2B,F02,DH-131-1,DH-100,DDQ,7622
2025-07-13T00:00:00.000Z,B2B,F03,DH-132-1,DH-100,DDQ,3244
2025-07-13T00:00:00.000Z,B2B,F04,DH-311-1,DH-300,DDQ,896
2025-07-13T00:00:00.000Z,B2B,F04,DH-321-1,DH-300,DDQ,1808
2025-07-13T00:00:00.000Z,B2B,F06,DH-331-1,DH-300,DDQ,140
2025-07-13T00:00:00.000Z,B2B,F06,DH-351-1,DH-300,DDQ,1
2025-07-13T00:00:00.000Z,B2B,F08,DH-22x,Other B2B events,DDQ,2775
2025-07-13T00:00:00.000Z,B2B,F09,DH-421-1,DH-400,DDQ,2
2025-07-13T00:00:00.000Z,B2B,F12,DH-721-1,DH-700,DDQ,34
2025-07-13T00:00:00.000Z,B2B,F18,DH-341-1,DH-300,DDQ,2
2025-07-13T00:00:00.000Z,B2B,MSG.PRC,MSG.PRC,Other B2B events,DDQ,1
2025-07-13T00:00:00.000Z,B2B,MSG.UNK,MSG.UNK,Other B2B events,DDQ,8
2025-07-13T00:00:00.000Z,B2B,E58,DH-122-1,DH-100,DSO,4569
2025-07-13T00:00:00.000Z,B2B,E58,DH-125-1,DH-100,DSO,24
2025-07-13T00:00:00.000Z,B2B,E66,DH-211,DH-200,DSO,42151
2025-07-13T00:00:00.000Z,B2B,F01,DH-112-1,DH-100,DSO,260
2025-07-13T00:00:00.000Z,B2B,F03,DH-134-1,DH-100,DSO,53
2025-07-13T00:00:00.000Z,B2B,F04,DH-312-1,DH-300,DSO,407
2025-07-13T00:00:00.000Z,B2B,F04,DH-322-1,DH-300,DSO,1339
2025-07-13T00:00:00.000Z,B2B,F06,DH-333-1,DH-300,DSO,132
2025-07-13T00:00:00.000Z,B2B,F06,DH-352-1,DH-300,DSO,1
2025-07-13T00:00:00.000Z,B2B,F08,DH-22x,Other B2B events,DSO,617
2025-07-13T00:00:00.000Z,B2B,F09,DH-412-1,DH-400,DSO,120
2025-07-13T00:00:00.000Z,B2B,F09,DH-413-1,DH-400,DSO,2
2025-07-13T00:00:00.000Z,B2B,F09,DH-422-1,DH-400,DSO,33
2025-07-13T00:00:00.000Z,B2B,F09,DH-423-1,DH-400,DSO,2
2025-07-13T00:00:00.000Z,B2B,F10,DH-522,DH-500,DSO,1
2025-07-13T00:00:00.000Z,B2B,F18,DH-342-1,DH-300,DSO,2
2025-07-13T00:00:00.000Z,B2B,F02,DH-131-1,DH-100,THP,215
2025-07-13T00:00:00.000Z,B2B,F02,DH-22x,Other B2B events,THP,523
2025-07-13T00:00:00.000Z,B2B,F02,DH-812,DH-800,THP,775
2025-07-13T00:00:00.000Z,B2B,F03,DH-135-1,DH-100,THP,135
2025-07-13T00:00:00.000Z,B2B,F08,DH-22x,Other B2B events,THP,2519
2025-07-13T00:00:00.000Z,B2B,F15,DH-812,DH-800,THP,223
2025-07-13T00:00:00.000Z,B2B,MSG.SND,MSG.SND,Other B2B events,THP,2
2025-07-13T00:00:00.000Z,CAP,CustomerAccessRequest,Get Average Consumption,Customer Access Portal,CAP,10
2025-07-13T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve AccountingPoints,Customer Access Portal,CAP,874
2025-07-13T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Agreement Mutations,Customer Access Portal,CAP,22
2025-07-13T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Agreements,Customer Access Portal,CAP,592
2025-07-13T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Configuration Parameters,Customer Access Portal,CAP,573
2025-07-13T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Customer Mutations,Customer Access Portal,CAP,12
2025-07-13T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Customers,Customer Access Portal,CAP,607
2025-07-13T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Organisations,Customer Access Portal,CAP,306
2025-07-13T00:00:00.000Z,CAP,CustomerAccessRequest,RetrieveAuthorisationData,Customer Access Portal,CAP,310
2025-07-13T00:00:00.000Z,CAP,CustomerAccessRequest,RetrieveTimeSeriesData,Customer Access Portal,CAP,1208
2025-07-13T00:00:00.000Z,CAP,F15,DH-820,Customer Access Portal,CAP,23
2025-07-13T00:00:00.000Z,DIF,GetAccountingPointData,DH-1000,DH-1000,DDQ,442
2025-07-13T00:00:00.000Z,DIF,GetContractData,DH-1001,DH-1000,DDQ,27
2025-07-13T00:00:00.000Z,DIF,GetCustomerData,DH-1005,DH-1000,DDQ,2655
2025-07-13T00:00:00.000Z,DIF,GetTimeseriesData,DH-1002,Other DIF events,DDQ,28099
2025-07-13T00:00:00.000Z,DIF,GetAccountingPointData,DH-1000,DH-1000,DSO,29
2025-07-13T00:00:00.000Z,DIF,GetCustomerData,DH-1005,DH-1000,DSO,1027
2025-07-13T00:00:00.000Z,DIF,GetTimeseriesData,DH-1002,Other DIF events,DSO,11852
2025-07-13T00:00:00.000Z,DIF,GetAccountingPointData,DH-1000,DH-1000,THP,5261
2025-07-13T00:00:00.000Z,DIF,GetAuthorisationData,DH-1003,DH-1000,THP,589
2025-07-13T00:00:00.000Z,DIF,GetCustomerData,DH-1005,DH-1000,THP,8752
2025-07-13T00:00:00.000Z,DIF,GetTimeseriesData,DH-1002,Other DIF events,THP,42201
2025-07-13T00:00:00.000Z,GUI,Process Message,Search Accounting Point,Other GUI events,DDQ,27
2025-07-13T00:00:00.000Z,GUI,MSG.PRC,MSG.PRC,Other GUI events,DSO,4
2025-07-13T00:00:00.000Z,GUI,Process Message,ETS.LST.GUI,Other GUI events,DSO,5
2025-07-13T00:00:00.000Z,GUI,Process Message,ETS.OBS.RTR,Other GUI events,DSO,4
2025-07-13T00:00:00.000Z,GUI,Process Message,ETS.SUI,Other GUI events,DSO,2
2025-07-13T00:00:00.000Z,GUI,Process Message,List Exchange Point,Other GUI events,DSO,1
2025-07-13T00:00:00.000Z,GUI,Process Message,Retrieve Accounting Point,Other GUI events,DSO,2
2025-07-13T00:00:00.000Z,GUI,Process Message,Retrieve Exchange Point,Other GUI events,DSO,1
2025-07-13T00:00:00.000Z,GUI,Process Message,Retrieve Time Series,Other GUI events,DSO,3
2025-07-13T00:00:00.000Z,GUI,Process Message,Search Accounting Point,Other GUI events,DSO,2
2025-07-13T00:00:00.000Z,GUI,Process Message,ETS.LST.GUI,Other GUI events,THP,40
2025-07-13T00:00:00.000Z,GUI,Process Message,Retrieve Accounting Point,Other GUI events,THP,20
2025-07-13T00:00:00.000Z,GUI,Process Message,Retrieve Time Series,Other GUI events,THP,20
2025-07-13T00:00:00.000Z,GUI,Process Message,Search Accounting Point,Other GUI events,THP,20
2025-07-14T00:00:00.000Z,B2B,E58,DH-124-1,DH-100,DDQ,1
2025-07-14T00:00:00.000Z,B2B,F01,DH-111-1,DH-100,DDQ,4441
2025-07-14T00:00:00.000Z,B2B,F02,DH-131-1,DH-100,DDQ,21094
2025-07-14T00:00:00.000Z,B2B,F03,DH-132-1,DH-100,DDQ,9114
2025-07-14T00:00:00.000Z,B2B,F04,DH-311-1,DH-300,DDQ,5710
2025-07-14T00:00:00.000Z,B2B,F04,DH-321-1,DH-300,DDQ,7868
2025-07-14T00:00:00.000Z,B2B,F04,DH-331-1,DH-300,DDQ,30
2025-07-14T00:00:00.000Z,B2B,F06,DH-331-1,DH-300,DDQ,1753
2025-07-14T00:00:00.000Z,B2B,F06,DH-332-1,DH-300,DDQ,10
2025-07-14T00:00:00.000Z,B2B,F06,DH-351-1,DH-300,DDQ,67
2025-07-14T00:00:00.000Z,B2B,F08,DH-22x,Other B2B events,DDQ,3379
2025-07-14T00:00:00.000Z,B2B,F09,DH-411-1,DH-400,DDQ,113
2025-07-14T00:00:00.000Z,B2B,F09,DH-414-1,DH-400,DDQ,1
2025-07-14T00:00:00.000Z,B2B,F09,DH-421-1,DH-400,DDQ,203
2025-07-14T00:00:00.000Z,B2B,F09,DH-424-1,DH-400,DDQ,48
2025-07-14T00:00:00.000Z,B2B,F12,DH-721-1,DH-700,DDQ,437
2025-07-14T00:00:00.000Z,B2B,F18,DH-341-1,DH-300,DDQ,372
2025-07-14T00:00:00.000Z,B2B,MSG.PRC,MSG.PRC,Other B2B events,DDQ,13
2025-07-14T00:00:00.000Z,B2B,MSG.UNK,MSG.UNK,Other B2B events,DDQ,30
2025-07-14T00:00:00.000Z,B2B,E58,DH-121,DH-100,DSO,233
2025-07-14T00:00:00.000Z,B2B,E58,DH-122-1,DH-100,DSO,11052
2025-07-14T00:00:00.000Z,B2B,E58,DH-125-1,DH-100,DSO,562
2025-07-14T00:00:00.000Z,B2B,E58,DH-126-1,DH-100,DSO,31
2025-07-14T00:00:00.000Z,B2B,E58,DH-127-1,DH-100,DSO,1
2025-07-14T00:00:00.000Z,B2B,E66,DH-211,DH-200,DSO,47043
2025-07-14T00:00:00.000Z,B2B,F01,DH-112-1,DH-100,DSO,1638
2025-07-14T00:00:00.000Z,B2B,F03,DH-134-1,DH-100,DSO,83
2025-07-14T00:00:00.000Z,B2B,F04,DH-312-1,DH-300,DSO,3006
2025-07-14T00:00:00.000Z,B2B,F04,DH-322-1,DH-300,DSO,5957
2025-07-14T00:00:00.000Z,B2B,F06,DH-333-1,DH-300,DSO,1725
2025-07-14T00:00:00.000Z,B2B,F06,DH-352-1,DH-300,DSO,70
2025-07-14T00:00:00.000Z,B2B,F08,DH-22x,Other B2B events,DSO,593
2025-07-14T00:00:00.000Z,B2B,F09,DH-412-1,DH-400,DSO,1171
2025-07-14T00:00:00.000Z,B2B,F09,DH-413-1,DH-400,DSO,9
2025-07-14T00:00:00.000Z,B2B,F09,DH-422-1,DH-400,DSO,1143
2025-07-14T00:00:00.000Z,B2B,F09,DH-423-1,DH-400,DSO,9
2025-07-14T00:00:00.000Z,B2B,F10,DH-522,DH-500,DSO,1
2025-07-14T00:00:00.000Z,B2B,F13,DH-732-1,DH-700,DSO,1
2025-07-14T00:00:00.000Z,B2B,F18,DH-342-1,DH-300,DSO,191
2025-07-14T00:00:00.000Z,B2B,MSG.PRC,MSG.PRC,Other B2B events,DSO,8
2025-07-14T00:00:00.000Z,B2B,F02,DH-131-1,DH-100,THP,312
2025-07-14T00:00:00.000Z,B2B,F02,DH-22x,Other B2B events,THP,774
2025-07-14T00:00:00.000Z,B2B,F02,DH-812,DH-800,THP,1092
2025-07-14T00:00:00.000Z,B2B,F03,DH-135-1,DH-100,THP,163
2025-07-14T00:00:00.000Z,B2B,F08,DH-22x,Other B2B events,THP,1500
2025-07-14T00:00:00.000Z,B2B,F15,DH-812,DH-800,THP,280
2025-07-14T00:00:00.000Z,B2B,MSG.SND,MSG.SND,Other B2B events,THP,2
2025-07-14T00:00:00.000Z,CAP,CustomerAccessRequest,Get Average Consumption,Customer Access Portal,CAP,16
2025-07-14T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve AccountingPoints,Customer Access Portal,CAP,1316
2025-07-14T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Agreement Mutations,Customer Access Portal,CAP,37
2025-07-14T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Agreements,Customer Access Portal,CAP,846
2025-07-14T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Authorisation Mutations,Customer Access Portal,CAP,1
2025-07-14T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Configuration Parameters,Customer Access Portal,CAP,809
2025-07-14T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Customer Mutations,Customer Access Portal,CAP,19
2025-07-14T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Customers,Customer Access Portal,CAP,871
2025-07-14T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Organisations,Customer Access Portal,CAP,451
2025-07-14T00:00:00.000Z,CAP,CustomerAccessRequest,RetrieveAuthorisationData,Customer Access Portal,CAP,443
2025-07-14T00:00:00.000Z,CAP,CustomerAccessRequest,RetrieveTimeSeriesData,Customer Access Portal,CAP,1750
2025-07-14T00:00:00.000Z,CAP,F15,DH-820,Customer Access Portal,CAP,24
2025-07-14T00:00:00.000Z,DIF,GetAccountingPointData,DH-1000,DH-1000,DDQ,692
2025-07-14T00:00:00.000Z,DIF,GetContractData,DH-1001,DH-1000,DDQ,335
2025-07-14T00:00:00.000Z,DIF,GetCustomerData,DH-1005,DH-1000,DDQ,3470
2025-07-14T00:00:00.000Z,DIF,GetTimeseriesData,DH-1002,Other DIF events,DDQ,63070
2025-07-14T00:00:00.000Z,DIF,GetAccountingPointData,DH-1000,DH-1000,DSO,5497
2025-07-14T00:00:00.000Z,DIF,GetCustomerData,DH-1005,DH-1000,DSO,1490
2025-07-14T00:00:00.000Z,DIF,GetTimeseriesData,DH-1002,Other DIF events,DSO,21165
2025-07-14T00:00:00.000Z,DIF,GetAccountingPointData,DH-1000,DH-1000,THP,5492
2025-07-14T00:00:00.000Z,DIF,GetAuthorisationData,DH-1003,DH-1000,THP,622
2025-07-14T00:00:00.000Z,DIF,GetCustomerData,DH-1005,DH-1000,THP,9646
2025-07-14T00:00:00.000Z,DIF,GetTimeseriesData,DH-1002,Other DIF events,THP,42375
2025-07-14T00:00:00.000Z,GUI,,Search Settlement Runs,Other GUI events,DDQ,4
2025-07-14T00:00:00.000Z,GUI,F01,DH-111-1,DH-100,DDQ,2
2025-07-14T00:00:00.000Z,GUI,F01,Retrieve Customer,Other GUI events,DDQ,2
2025-07-14T00:00:00.000Z,GUI,F04,DH-311-1,DH-300,DDQ,3
2025-07-14T00:00:00.000Z,GUI,F04,DH-311-11,DH-300,DDQ,1
2025-07-14T00:00:00.000Z,GUI,F04,DH-311-14,DH-300,DDQ,2
2025-07-14T00:00:00.000Z,GUI,F04,DH-321-1,DH-300,DDQ,1
2025-07-14T00:00:00.000Z,GUI,F06,DH-331-1,DH-300,DDQ,1
2025-07-14T00:00:00.000Z,GUI,F15,DH-811,DH-800,DDQ,1
2025-07-14T00:00:00.000Z,GUI,Process Message,ETS.LST.GUI,Other GUI events,DDQ,156
2025-07-14T00:00:00.000Z,GUI,Process Message,List Customer,Other GUI events,DDQ,6
2025-07-14T00:00:00.000Z,GUI,Process Message,List Metering Grid Area,Other GUI events,DDQ,1
2025-07-14T00:00:00.000Z,GUI,Process Message,List Organisations,Other GUI events,DDQ,2
2025-07-14T00:00:00.000Z,GUI,Process Message,List Sales Agreement,Other GUI events,DDQ,327
2025-07-14T00:00:00.000Z,GUI,Process Message,PeekMessage,Other GUI events,DDQ,2
2025-07-14T00:00:00.000Z,GUI,Process Message,Retrieve Accounting Point,Other GUI events,DDQ,538
2025-07-14T00:00:00.000Z,GUI,Process Message,Retrieve Customer,Other GUI events,DDQ,3
2025-07-14T00:00:00.000Z,GUI,Process Message,Retrieve Customer Information,Other GUI events,DDQ,7
2025-07-14T00:00:00.000Z,GUI,Process Message,Retrieve LOT view info,Other GUI events,DDQ,8
2025-07-14T00:00:00.000Z,GUI,Process Message,Retrieve Metering Grid Area,Other GUI events,DDQ,1
2025-07-14T00:00:00.000Z,GUI,Process Message,Retrieve Organisation,Other GUI events,DDQ,2
2025-07-14T00:00:00.000Z,GUI,Process Message,Retrieve Personal Info,Other GUI events,DDQ,1
2025-07-14T00:00:00.000Z,GUI,Process Message,Retrieve Sales Agreement,Other GUI events,DDQ,152
2025-07-14T00:00:00.000Z,GUI,Process Message,Retrieve Time Series,Other GUI events,DDQ,75
2025-07-14T00:00:00.000Z,GUI,Process Message,Search Accounting Point,Other GUI events,DDQ,2858
2025-07-14T00:00:00.000Z,GUI,Process Message,View Accounting Point,Other GUI events,DDQ,3
2025-07-14T00:00:00.000Z,GUI,Process Message,View Customer,Other GUI events,DDQ,2
2025-07-14T00:00:00.000Z,GUI,Process Message,View Sales Agreement,Other GUI events,DDQ,20
2025-07-14T00:00:00.000Z,GUI,,AGR.RTR.GRD,Other GUI events,DSO,2
2025-07-14T00:00:00.000Z,GUI,,Search Settlement Runs,Other GUI events,DSO,4
2025-07-14T00:00:00.000Z,GUI,E58,DH-122-1,DH-100,DSO,5
2025-07-14T00:00:00.000Z,GUI,E58,DH-125-1,DH-100,DSO,2
2025-07-14T00:00:00.000Z,GUI,E58,DH-127,DH-100,DSO,1
2025-07-14T00:00:00.000Z,GUI,E58,Retrieve Metering Point,Other GUI events,DSO,7
2025-07-14T00:00:00.000Z,GUI,F04,AGR.CNF.GRD,Other GUI events,DSO,3
2025-07-14T00:00:00.000Z,GUI,F06,DH-333-1,DH-300,DSO,9
2025-07-14T00:00:00.000Z,GUI,F06,DH-352-1,DH-300,DSO,2
2025-07-14T00:00:00.000Z,GUI,F09,DH-412-1,DH-400,DSO,8
2025-07-14T00:00:00.000Z,GUI,F09,DH-413-1,DH-400,DSO,3
2025-07-14T00:00:00.000Z,GUI,F09,DH-422-1,DH-400,DSO,5
2025-07-14T00:00:00.000Z,GUI,F18,DH-342-1,DH-300,DSO,11
2025-07-14T00:00:00.000Z,GUI,MSG.PRC,MSG.PRC,Other GUI events,DSO,142
2025-07-14T00:00:00.000Z,GUI,Process Message,ETS.LST.GUI,Other GUI events,DSO,422
2025-07-14T00:00:00.000Z,GUI,Process Message,ETS.OBS.RTR,Other GUI events,DSO,27
2025-07-14T00:00:00.000Z,GUI,Process Message,ETS.SUI,Other GUI events,DSO,7
2025-07-14T00:00:00.000Z,GUI,Process Message,List Customer,Other GUI events,DSO,13
2025-07-14T00:00:00.000Z,GUI,Process Message,List Energy Communities,Other GUI events,DSO,1
2025-07-14T00:00:00.000Z,GUI,Process Message,List Exchange Point,Other GUI events,DSO,19
2025-07-14T00:00:00.000Z,GUI,Process Message,List Grid Agreement,Other GUI events,DSO,5
2025-07-14T00:00:00.000Z,GUI,Process Message,List Organisations,Other GUI events,DSO,2
2025-07-14T00:00:00.000Z,GUI,Process Message,List Portal User Identities,Other GUI events,DSO,2
2025-07-14T00:00:00.000Z,GUI,Process Message,List Production Unit,Other GUI events,DSO,3
2025-07-14T00:00:00.000Z,GUI,Process Message,ListBusinessMessages,Other GUI events,DSO,1
2025-07-14T00:00:00.000Z,GUI,Process Message,PeekMessage,Other GUI events,DSO,2
2025-07-14T00:00:00.000Z,GUI,Process Message,Retrieve Accounting Point,Other GUI events,DSO,564
2025-07-14T00:00:00.000Z,GUI,Process Message,Retrieve Customer,Other GUI events,DSO,8
2025-07-14T00:00:00.000Z,GUI,Process Message,Retrieve Customer Information,Other GUI events,DSO,2
2025-07-14T00:00:00.000Z,GUI,Process Message,Retrieve Energy Community,Other GUI events,DSO,1
2025-07-14T00:00:00.000Z,GUI,Process Message,Retrieve Exchange Point,Other GUI events,DSO,21
2025-07-14T00:00:00.000Z,GUI,Process Message,Retrieve Grid Agreement,Other GUI events,DSO,17
2025-07-14T00:00:00.000Z,GUI,Process Message,Retrieve LOT view info,Other GUI events,DSO,47
2025-07-14T00:00:00.000Z,GUI,Process Message,Retrieve Metering Point,Other GUI events,DSO,16
2025-07-14T00:00:00.000Z,GUI,Process Message,Retrieve Organisation,Other GUI events,DSO,2
2025-07-14T00:00:00.000Z,GUI,Process Message,Retrieve Portal User Identity,Other GUI events,DSO,1
2025-07-14T00:00:00.000Z,GUI,Process Message,Retrieve Product,Other GUI events,DSO,1
2025-07-14T00:00:00.000Z,GUI,Process Message,Retrieve Time Series,Other GUI events,DSO,195
2025-07-14T00:00:00.000Z,GUI,Process Message,RetrieveBusinessMessages,Other GUI events,DSO,1
2025-07-14T00:00:00.000Z,GUI,Process Message,RetrieveTimeseries,Other GUI events,DSO,1
2025-07-14T00:00:00.000Z,GUI,Process Message,RetrieveTimeseriesLogDist,Other GUI events,DSO,1
2025-07-14T00:00:00.000Z,GUI,Process Message,RetrieveTimeseriesLogImp,Other GUI events,DSO,1
2025-07-14T00:00:00.000Z,GUI,Process Message,Search Accounting Point,Other GUI events,DSO,715
2025-07-14T00:00:00.000Z,GUI,Process Message,View Accounting Point,Other GUI events,DSO,18
2025-07-14T00:00:00.000Z,GUI,Process Message,View Exchange Point,Other GUI events,DSO,1
2025-07-14T00:00:00.000Z,GUI,Process Message,View Grid Agreement,Other GUI events,DSO,10
2025-07-14T00:00:00.000Z,GUI,Process Message,View Grid Agreement History,Other GUI events,DSO,91
2025-07-14T00:00:00.000Z,GUI,Process Message,View Metering Grid Area,Other GUI events,DSO,2
2025-07-14T00:00:00.000Z,GUI,Process Message,View Sales Agreement History,Other GUI events,DSO,176
2025-07-14T00:00:00.000Z,GUI,F15,DH-812,DH-800,THP,52
2025-07-14T00:00:00.000Z,GUI,Process Message,Create Scheduled Job Template Customer Control Report,Other GUI events,THP,3
2025-07-14T00:00:00.000Z,GUI,Process Message,Create Scheduled Job Template Metering Point Adresses Control Report,Other GUI events,THP,1
2025-07-14T00:00:00.000Z,GUI,Process Message,Create Scheduled Job Template Metering Point Control Report,Other GUI events,THP,3
2025-07-14T00:00:00.000Z,GUI,Process Message,Create Scheduled Job Template Metering Point Devices  Control Report,Other GUI events,THP,1
2025-07-14T00:00:00.000Z,GUI,Process Message,ETS.LST.GUI,Other GUI events,THP,69
2025-07-14T00:00:00.000Z,GUI,Process Message,List Product,Other GUI events,THP,1
2025-07-14T00:00:00.000Z,GUI,Process Message,List report runs,Other GUI events,THP,2
2025-07-14T00:00:00.000Z,GUI,Process Message,PeekMessage,Other GUI events,THP,2
2025-07-14T00:00:00.000Z,GUI,Process Message,Retrieve Accounting Point,Other GUI events,THP,89
2025-07-14T00:00:00.000Z,GUI,Process Message,Retrieve Report Run,Other GUI events,THP,6
2025-07-14T00:00:00.000Z,GUI,Process Message,Retrieve Time Series,Other GUI events,THP,34
2025-07-14T00:00:00.000Z,GUI,Process Message,Search Accounting Point,Other GUI events,THP,160
2025-07-14T00:00:00.000Z,GUI,Process Message,Search Metered Data Forwarding Option,Other GUI events,THP,2
2025-07-14T00:00:00.000Z,GUI,Process Message,UpdateForwardingRule,Other GUI events,THP,1
2025-07-15T00:00:00.000Z,B2B,E58,DH-124-1,DH-100,DDQ,3
2025-07-15T00:00:00.000Z,B2B,F01,DH-111-1,DH-100,DDQ,4457
2025-07-15T00:00:00.000Z,B2B,F02,DH-131-1,DH-100,DDQ,18060
2025-07-15T00:00:00.000Z,B2B,F03,DH-132-1,DH-100,DDQ,7263
2025-07-15T00:00:00.000Z,B2B,F04,DH-311-1,DH-300,DDQ,4668
2025-07-15T00:00:00.000Z,B2B,F04,DH-321-1,DH-300,DDQ,8969
2025-07-15T00:00:00.000Z,B2B,F04,DH-331-1,DH-300,DDQ,55
2025-07-15T00:00:00.000Z,B2B,F06,DH-331-1,DH-300,DDQ,1520
2025-07-15T00:00:00.000Z,B2B,F06,DH-332-1,DH-300,DDQ,9
2025-07-15T00:00:00.000Z,B2B,F06,DH-343-1,DH-300,DDQ,1
2025-07-15T00:00:00.000Z,B2B,F06,DH-351-1,DH-300,DDQ,51
2025-07-15T00:00:00.000Z,B2B,F08,DH-22x,Other B2B events,DDQ,3251
2025-07-15T00:00:00.000Z,B2B,F09,DH-411-1,DH-400,DDQ,130
2025-07-15T00:00:00.000Z,B2B,F09,DH-414-1,DH-400,DDQ,1
2025-07-15T00:00:00.000Z,B2B,F09,DH-421-1,DH-400,DDQ,93
2025-07-15T00:00:00.000Z,B2B,F09,DH-424-1,DH-400,DDQ,48
2025-07-15T00:00:00.000Z,B2B,F12,DH-721-1,DH-700,DDQ,348
2025-07-15T00:00:00.000Z,B2B,F18,DH-341-1,DH-300,DDQ,348
2025-07-15T00:00:00.000Z,B2B,MSG.PRC,MSG.PRC,Other B2B events,DDQ,5
2025-07-15T00:00:00.000Z,B2B,MSG.UNK,MSG.UNK,Other B2B events,DDQ,19
2025-07-15T00:00:00.000Z,B2B,E58,DH-121,DH-100,DSO,111
2025-07-15T00:00:00.000Z,B2B,E58,DH-122-1,DH-100,DSO,8349
2025-07-15T00:00:00.000Z,B2B,E58,DH-123,DH-100,DSO,1
2025-07-15T00:00:00.000Z,B2B,E58,DH-125-1,DH-100,DSO,1726
2025-07-15T00:00:00.000Z,B2B,E58,DH-126-1,DH-100,DSO,37
2025-07-15T00:00:00.000Z,B2B,E58,DH-127-1,DH-100,DSO,1
2025-07-15T00:00:00.000Z,B2B,E66,DH-211,DH-200,DSO,45964
2025-07-15T00:00:00.000Z,B2B,F01,DH-112-1,DH-100,DSO,1396
2025-07-15T00:00:00.000Z,B2B,F03,DH-134-1,DH-100,DSO,53
2025-07-15T00:00:00.000Z,B2B,F04,DH-312-1,DH-300,DSO,2372
2025-07-15T00:00:00.000Z,B2B,F04,DH-322-1,DH-300,DSO,5317
2025-07-15T00:00:00.000Z,B2B,F06,DH-333-1,DH-300,DSO,1433
2025-07-15T00:00:00.000Z,B2B,F06,DH-352-1,DH-300,DSO,55
2025-07-15T00:00:00.000Z,B2B,F08,DH-22x,Other B2B events,DSO,681
2025-07-15T00:00:00.000Z,B2B,F09,DH-412-1,DH-400,DSO,1165
2025-07-15T00:00:00.000Z,B2B,F09,DH-413-1,DH-400,DSO,4
2025-07-15T00:00:00.000Z,B2B,F09,DH-422-1,DH-400,DSO,774
2025-07-15T00:00:00.000Z,B2B,F09,DH-423-1,DH-400,DSO,9
2025-07-15T00:00:00.000Z,B2B,F10,DH-522,DH-500,DSO,1
2025-07-15T00:00:00.000Z,B2B,F18,DH-342-1,DH-300,DSO,190
2025-07-15T00:00:00.000Z,B2B,F22,DH-714,DH-700,DSO,4
2025-07-15T00:00:00.000Z,B2B,F26,DH-141,DH-100,DSO,1
2025-07-15T00:00:00.000Z,B2B,MSG.PRC,MSG.PRC,Other B2B events,DSO,4
2025-07-15T00:00:00.000Z,B2B,MSG.UNK,MSG.UNK,Other B2B events,DSO,2
2025-07-15T00:00:00.000Z,B2B,F02,DH-131-1,DH-100,THP,286
2025-07-15T00:00:00.000Z,B2B,F02,DH-22x,Other B2B events,THP,591
2025-07-15T00:00:00.000Z,B2B,F02,DH-812,DH-800,THP,774
2025-07-15T00:00:00.000Z,B2B,F03,DH-135-1,DH-100,THP,182
2025-07-15T00:00:00.000Z,B2B,F08,DH-22x,Other B2B events,THP,1704
2025-07-15T00:00:00.000Z,B2B,F15,DH-812,DH-800,THP,234
2025-07-15T00:00:00.000Z,B2B,MSG.UNK,MSG.UNK,Other B2B events,THP,1
2025-07-15T00:00:00.000Z,CAP,CustomerAccessRequest,Get Average Consumption,Customer Access Portal,CAP,10
2025-07-15T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve AccountingPoints,Customer Access Portal,CAP,1300
2025-07-15T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Agreement Mutations,Customer Access Portal,CAP,60
2025-07-15T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Agreements,Customer Access Portal,CAP,1116
